REGIONAL;ZONA;COD_OFICINA;OFICINA;MES;Asesores;Gerente;Gorra;Camisa;Corbata;Pantalón;Buso;Medias;Gafas;Cinturón;Blazer;Camiseta;Zapato;Total productos;Asesor 2;Asesor 1;Categoria;Rotación;Horario extendido;Año;Trimestre;Productividad
OCCIDENTE;CALI;564;EL GUABITO;1/11/2019;4,68;1;9;56;0;50;5;2;0;35;15;59;0;231;3;2;MEDIANA;0;0;2019;Trim.4;49,4
OCCIDENTE;CALI;598;EXT. CAJA CALIMA;1/11/2019;3,12;1;1;45;0;47;3;0;0;28;14;27;1;166;2;1;PEQUEÑA;0;0;2019;Trim.4;53,2
OCCIDENTE;CALI;604;IMBANACO;1/11/2019;2,12;1;10;21;0;23;2;0;0;16;7;77;0;156;1;1;PEQUEÑA;1;0;2019;Trim.4;73,6
OCCIDENTE;CALI;567;LA MERCED;1/11/2019;2,12;1;3;39;0;26;4;1;0;13;1;28;0;115;1;1;PEQUEÑA;0;0;2019;Trim.4;54,2
OCCIDENTE;CALI;578;PREMIER El LIMONAR;1/11/2019;3,12;1;7;29;0;40;6;0;0;31;14;74;0;201;2;1;PEQUEÑA;0;0;2019;Trim.4;64,4
OCCIDENTE;CALI;565;SAN FERNANDO;1/11/2019;3,68;1;14;34;0;40;5;0;0;31;19;65;1;209;2;2;GRANDE;0;0;2019;Trim.4;56,8
OCCIDENTE;CALI;607;SAN NICOLAS;1/11/2019;2,12;1;0;32;0;20;1;0;1;10;8;34;0;106;1;1;PEQUEÑA;1;0;2019;Trim.4;50
OCCIDENTE;CALI;586;TERCERA BRIGADA;1/11/2019;3,12;1;1;19;0;23;3;1;0;15;6;98;1;167;2;1;MEDIANA;0;0;2019;Trim.4;53,5
OCCIDENTE;CALI;585;UNICENTRO - CALI;1/11/2019;5,68;1;4;62;0;61;11;2;0;43;27;96;1;307;4;2;GRANDE;1;0;2019;Trim.4;54
OCCIDENTE;CALI;576;VILLA COLOMBIA;1/11/2019;2,12;1;0;13;0;36;4;0;0;22;14;35;0;124;1;1;PEQUEÑA;0;0;2019;Trim.4;58,5
OCCIDENTE;CENTRAL;551;AVENIDA QUINTA;1/11/2019;4,68;1;0;141;1;50;4;1;1;30;10;14;0;252;3;2;GRANDE;0;0;2019;Trim.4;53,8
OCCIDENTE;CENTRAL;362;EL ESPINAL;1/11/2019;3,68;1;0;183;1;55;3;0;2;22;12;76;0;354;2;2;MEDIANA;1;0;2019;Trim.4;96,2
OCCIDENTE;CENTRAL;624;EL JORDAN;1/11/2019;2,12;1;0;34;0;35;3;0;0;15;13;28;0;128;1;1;PEQUEÑA;0;0;2019;Trim.4;60,4
OCCIDENTE;CENTRAL;388;GARZON;1/11/2019;2,12;1;2;33;0;33;5;0;0;9;3;17;0;102;1;1;PEQUEÑA;0;0;2019;Trim.4;48,1
OCCIDENTE;CENTRAL;360;GIRARDOT;1/11/2019;4,12;1;3;190;0;87;0;0;6;49;17;41;0;393;3;1;GRANDE;1;0;2019;Trim.4;95,4
OCCIDENTE;CENTRAL;391;HONDA;1/11/2019;3,12;1;5;34;0;78;8;0;2;33;11;8;0;179;2;1;PEQUEÑA;1;0;2019;Trim.4;57,4
OCCIDENTE;CENTRAL;550;IBAGUE;1/11/2019;7,24;1;1;51;2;97;11;1;0;47;27;95;0;332;5;3;MUY GRANDE;1;0;2019;Trim.4;45,9
OCCIDENTE;CENTRAL;392;LA DORADA;1/11/2019;2,68;1;3;24;0;57;1;0;0;34;7;30;0;156;1;2;PEQUEÑA;0;0;2019;Trim.4;58,2
OCCIDENTE;CENTRAL;394;MARIQUITA;1/11/2019;3,12;1;3;19;0;39;1;0;0;20;4;23;0;109;2;1;PEQUEÑA;1;1;2019;Trim.4;34,9
OCCIDENTE;CENTRAL;366;MELGAR;1/11/2019;2,12;1;0;16;0;25;5;0;0;20;6;27;0;99;1;1;PEQUEÑA;1;0;2019;Trim.4;46,7
OCCIDENTE;CENTRAL;390;NEIVA;1/11/2019;6,24;1;0;53;0;51;1;1;2;17;17;27;0;169;4;3;MUY GRANDE;1;0;2019;Trim.4;27,1
OCCIDENTE;CENTRAL;425;PITALITO;1/11/2019;4,68;1;6;40;0;44;3;0;0;25;2;41;1;162;3;2;GRANDE;0;0;2019;Trim.4;34,6
OCCIDENTE;CENTRAL;265;PUERTO BOYACA;1/11/2019;3,12;1;10;13;0;22;8;0;0;12;2;11;0;78;2;1;PEQUEÑA;0;0;2019;Trim.4;25
OCCIDENTE;CENTRAL;389;SAN JUAN PLAZA;1/11/2019;2,12;1;0;12;0;27;3;0;0;14;5;45;0;106;1;1;PEQUEÑA;0;0;2019;Trim.4;50
OCCIDENTE;CENTRAL;364;TOLEMAIDA;1/11/2019;3,68;1;11;406;0;32;6;3;0;14;1;18;0;491;2;2;GRANDE;0;1;2019;Trim.4;133,4
OCCIDENTE;CENTRAL;554;YULIMA;1/11/2019;5,68;1;2;43;0;52;2;0;0;15;7;45;0;166;4;2;GRANDE;0;0;2019;Trim.4;29,2
SURORIENTE;CUNDINAMARCA Y SUR;361;AGUA DE DIOS;1/11/2019;2,12;1;1;19;0;33;7;1;0;17;9;11;0;98;1;1;PEQUEÑA;0;0;2019;Trim.4;46,2
SURORIENTE;CUNDINAMARCA Y SUR;320;CAQUEZA;1/11/2019;2,12;1;6;14;0;13;4;0;6;12;9;18;0;82;1;1;PEQUEÑA;1;0;2019;Trim.4;38,7
SURORIENTE;CUNDINAMARCA Y SUR;330;CHIPAQUE;1/11/2019;2,12;1;3;30;0;4;1;0;13;4;9;28;0;92;1;1;PEQUEÑA;0;0;2019;Trim.4;43,4
SURORIENTE;CUNDINAMARCA Y SUR;340;CHOACHI;1/11/2019;2,12;1;5;8;0;6;0;2;1;8;15;2;1;48;1;1;PEQUEÑA;1;0;2019;Trim.4;22,6
SURORIENTE;META, BOYACA Y NARIÑO;371;COGUA;1/11/2019;2,12;1;0;22;1;15;4;0;1;8;12;16;0;79;1;1;PEQUEÑA;1;0;2019;Trim.4;37,3
SURORIENTE;CUNDINAMARCA Y SUR;350;FACATATIVA;1/11/2019;4,68;1;2;127;0;62;4;1;1;35;10;51;0;293;3;2;GRANDE;1;0;2019;Trim.4;62,6
SURORIENTE;CUNDINAMARCA Y SUR;620;FLORENCIA;1/11/2019;6,24;1;15;127;0;71;9;0;1;48;17;22;0;310;4;3;GRANDE;0;1;2019;Trim.4;49,7
SURORIENTE;CUNDINAMARCA Y SUR;341;FOMEQUE;1/11/2019;2,12;1;0;17;0;6;2;0;1;4;13;23;0;66;1;1;PEQUEÑA;1;1;2019;Trim.4;31,1
SURORIENTE;CUNDINAMARCA Y SUR;353;FUSAGASUGA;1/11/2019;3,12;1;0;48;0;47;12;1;0;22;14;65;0;209;2;1;MEDIANA;0;0;2019;Trim.4;67
SURORIENTE;CUNDINAMARCA Y SUR;269;LETICIA;1/11/2019;2,12;1;0;112;0;29;0;0;0;19;0;36;0;196;1;1;PEQUEÑA;0;1;2019;Trim.4;92,5
SURORIENTE;CUNDINAMARCA Y SUR;345;MADRID;1/11/2019;3,12;1;1;59;0;28;2;0;1;17;7;19;0;134;2;1;MEDIANA;1;0;2019;Trim.4;42,9
SURORIENTE;CUNDINAMARCA Y SUR;257;MONTERREY;1/11/2019;2,12;1;1;34;0;11;1;0;1;8;1;13;0;70;1;1;PEQUEÑA;0;0;2019;Trim.4;33
SURORIENTE;CUNDINAMARCA Y SUR;351;NOVA PLAZA FACATATIVA;1/11/2019;1,56;0;1;13;0;21;4;0;0;0;3;0;0;42;1;1;DEPENDIENTE ;1;0;2019;Trim.4;26,9
SURORIENTE;CUNDINAMARCA Y SUR;691;PUERTO LEGUIZAMO;1/11/2019;2,12;1;8;71;0;16;9;1;2;14;2;47;0;170;1;1;PEQUEÑA;1;0;2019;Trim.4;80,2
SURORIENTE;META, BOYACA Y NARIÑO;355;SANTA LUCIA DE CHIA;1/11/2019;2,12;1;2;26;0;19;2;0;0;6;8;12;0;75;1;1;MEDIANA;1;0;2019;Trim.4;35,4
SURORIENTE;CUNDINAMARCA Y SUR;363;TOCAIMA;1/11/2019;2,12;1;0;18;0;24;3;0;1;16;8;15;0;85;1;1;PEQUEÑA;0;0;2019;Trim.4;40,1
SURORIENTE;CUNDINAMARCA Y SUR;342;UBAQUE;1/11/2019;0,56;0;1;9;0;2;1;0;7;0;3;0;1;24;0;1;PEQUEÑA;0;0;2019;Trim.4;42,9
SURORIENTE;CUNDINAMARCA Y SUR;331;UNE;1/11/2019;0,56;0;0;16;0;3;1;0;13;0;1;0;0;34;0;1;DEPENDIENTE ;1;0;2019;Trim.4;60,7
SURORIENTE;META, BOYACA Y NARIÑO;23;VILLAPINZON;1/11/2019;2,12;1;5;35;0;9;4;0;14;5;8;19;0;99;1;1;PEQUEÑA;0;0;2019;Trim.4;46,7
SURORIENTE;CUNDINAMARCA Y SUR;252;YOPAL;1/11/2019;4,68;1;4;48;0;39;7;1;2;23;7;29;0;160;3;2;GRANDE;0;0;2019;Trim.4;34,2
SURORIENTE;META, BOYACA Y NARIÑO;370;ZIPAQUIRA;1/11/2019;3,68;1;3;54;2;51;4;0;0;23;10;31;0;178;2;2;MEDIANA;0;0;2019;Trim.4;48,4
SURORIENTE;META, BOYACA Y NARIÑO;411;ACACIAS;1/11/2019;3,12;1;11;21;0;26;4;0;0;17;4;23;0;106;2;1;MEDIANA;0;0;2019;Trim.4;34
SURORIENTE;META, BOYACA Y NARIÑO;260;DUITAMA;1/11/2019;3,68;1;3;95;0;83;12;1;0;46;22;62;0;324;2;2;GRANDE;1;0;2019;Trim.4;88
SURORIENTE;META, BOYACA Y NARIÑO;413;GRANADA;1/11/2019;2,12;1;5;16;0;18;0;0;1;16;3;9;0;68;1;1;MEDIANA;1;0;2019;Trim.4;32,1
SURORIENTE;META, BOYACA Y NARIÑO;430;IPIALES;1/11/2019;3,68;1;7;76;0;33;1;0;6;19;33;69;0;244;2;2;MEDIANA;0;1;2019;Trim.4;66,3
SURORIENTE;META, BOYACA Y NARIÑO;417;LLANOCENTRO;1/11/2019;2,12;1;0;17;0;27;2;0;0;6;1;31;0;84;1;1;PEQUEÑA;0;0;2019;Trim.4;39,6
SURORIENTE;META, BOYACA Y NARIÑO;690;MOCOA;1/11/2019;4,68;1;2;27;0;36;9;0;0;22;7;34;0;137;3;2;MEDIANA;0;1;2019;Trim.4;29,3
SURORIENTE;META, BOYACA Y NARIÑO;261;PAIPA;1/11/2019;2,12;1;4;11;0;27;1;0;2;11;8;15;0;79;1;1;PEQUEÑA;1;0;2019;Trim.4;37,3
SURORIENTE;META, BOYACA Y NARIÑO;420;PASTO;1/11/2019;6,24;1;1;63;0;71;0;0;0;28;29;28;0;220;4;3;MUY GRANDE;1;0;2019;Trim.4;35,3
SURORIENTE;CUNDINAMARCA Y SUR;54;SAN JOSE DEL GUAVIARE;1/11/2019;4,68;1;11;54;0;28;8;1;3;18;6;64;0;193;3;2;GRANDE;0;0;2019;Trim.4;41,2
SURORIENTE;META, BOYACA Y NARIÑO;445;SIBUNDOY;1/11/2019;2,12;1;2;47;1;15;2;1;3;11;6;40;0;128;1;1;PEQUEÑA;1;0;2019;Trim.4;60,4
SURORIENTE;META, BOYACA Y NARIÑO;270;SOGAMOSO;1/11/2019;3,68;1;9;43;0;59;11;1;0;29;26;55;0;233;2;2;GRANDE;0;0;2019;Trim.4;63,3
SURORIENTE;META, BOYACA Y NARIÑO;250;TUNJA;1/11/2019;6,24;1;5;98;0;70;6;3;0;45;29;42;0;298;4;3;MUY GRANDE;0;0;2019;Trim.4;47,8
SURORIENTE;META, BOYACA Y NARIÑO;435;TUQUERRES;1/11/2019;2,12;1;3;7;0;14;2;0;2;9;8;18;0;63;1;1;PEQUEÑA;0;0;2019;Trim.4;29,7
SURORIENTE;META, BOYACA Y NARIÑO;423;UNICENTRO - PASTO;1/11/2019;2,12;1;2;24;1;21;4;1;0;15;19;17;0;104;1;1;PEQUEÑA;0;0;2019;Trim.4;49,1
SURORIENTE;META, BOYACA Y NARIÑO;251;VILLA DE LEYVA;1/11/2019;2,12;1;2;21;1;18;4;0;1;12;17;13;1;90;1;1;PEQUEÑA;1;1;2019;Trim.4;42,5
SURORIENTE;META, BOYACA Y NARIÑO;410;VILLAVICENCIO;1/11/2019;5,24;1;0;59;0;70;15;1;0;56;8;42;0;251;3;3;MUY GRANDE;0;0;2019;Trim.4;47,9
OCCIDENTE;VALLE Y EJE CAFETERO;460;ARMENIA;1/11/2019;7,24;1;3;56;0;82;7;0;0;40;20;38;0;246;5;3;MUY GRANDE;0;0;2019;Trim.4;34
OCCIDENTE;VALLE Y EJE CAFETERO;570;BUENAVENTURA;1/11/2019;4,68;1;0;59;0;27;2;0;0;9;9;15;0;121;3;2;GRANDE;1;0;2019;Trim.4;25,9
OCCIDENTE;VALLE Y EJE CAFETERO;580;BUGA;1/11/2019;3,68;1;2;29;0;56;2;0;0;24;18;33;0;164;2;2;GRANDE;0;0;2019;Trim.4;44,6
OCCIDENTE;VALLE Y EJE CAFETERO;285;CABLE PLAZA;1/11/2019;2,12;1;5;27;0;20;4;0;0;16;4;27;2;105;1;1;PEQUEÑA;0;0;2019;Trim.4;49,5
OCCIDENTE;VALLE Y EJE CAFETERO;660;CARTAGO;1/11/2019;3,68;1;2;24;0;60;5;1;0;26;22;12;0;152;2;2;GRANDE;0;0;2019;Trim.4;41,3
OCCIDENTE;VALLE Y EJE CAFETERO;474;DOS QUEBRADAS;1/11/2019;3,12;1;1;30;0;26;1;0;0;17;4;24;0;103;2;1;PEQUEÑA;0;1;2019;Trim.4;33
OCCIDENTE;VALLE Y EJE CAFETERO;280;MANIZALES;1/11/2019;6,8;1;3;54;0;86;4;0;0;35;25;11;0;218;4;4;MUY GRANDE;0;0;2019;Trim.4;32,1
OCCIDENTE;VALLE Y EJE CAFETERO;583;NUEVA OFICINA YUMBO;1/11/2019;3,12;1;0;15;0;28;2;1;0;18;9;17;0;90;2;1;PEQUEÑA;1;0;2019;Trim.4;28,8
OCCIDENTE;VALLE Y EJE CAFETERO;590;PALMIRA;1/11/2019;5,68;1;11;94;0;67;7;0;0;43;21;56;0;299;4;2;GRANDE;0;0;2019;Trim.4;52,6
OCCIDENTE;VALLE Y EJE CAFETERO;470;PEREIRA;1/11/2019;5,24;1;0;110;1;42;5;1;1;9;7;13;0;189;3;3;MUY GRANDE;0;0;2019;Trim.4;36,1
OCCIDENTE;VALLE Y EJE CAFETERO;290;POPAYAN;1/11/2019;5,24;1;2;73;0;62;1;1;3;20;23;34;0;219;3;3;MUY GRANDE;1;0;2019;Trim.4;41,8
OCCIDENTE;VALLE Y EJE CAFETERO;600;TULUA;1/11/2019;7,8;1;7;65;0;147;10;0;0;72;22;76;1;400;5;4;GRANDE;1;0;2019;Trim.4;51,3
OCCIDENTE;VALLE Y EJE CAFETERO;440;TUMACO;1/11/2019;3,68;1;1;27;0;63;0;0;1;27;6;64;0;189;2;2;MEDIANA;0;0;2019;Trim.4;51,4
OCCIDENTE;VALLE Y EJE CAFETERO;291;UNIVERSIDAD DEL CAUCA;1/11/2019;1;0;1;14;0;4;0;0;0;0;4;0;0;23;1;0;DEPENDIENTE ;0;0;2019;Trim.4;23
OCCIDENTE;VALLE Y EJE CAFETERO;606;VIVA BUENAVENTURA;1/11/2019;2,12;1;0;30;0;13;2;0;0;13;2;11;0;71;1;1;PEQUEÑA;1;1;2019;Trim.4;33,5
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;324;EL EDÉN;1/11/2019;2,12;1;0;13;0;10;3;0;0;8;0;12;0;46;1;1;PEQUEÑA;0;0;2019;Trim.4;21,7
BOGOTÁ Y PYME;BOGOTÁ CENTRO;141;AVENIDA SEXTA - BOGOTA;1/12/2019;2,12;1;2;21;0;25;13;3;8;12;8;25;0;117;1;1;PEQUEÑA;1;0;2019;Trim.4;55,2
BOGOTÁ Y PYME;BOGOTÁ SUR ;130;BARRIO RESTREPO;1/12/2019;3,68;1;5;42;0;36;19;2;1;27;6;34;0;172;2;2;GRANDE;1;0;2019;Trim.4;46,7
BOGOTÁ Y PYME;BOGOTÁ CENTRO;19;BARRIO RICAURTE;1/12/2019;3,12;1;2;37;0;41;9;0;0;29;10;36;0;164;2;1;PEQUEÑA;1;0;2019;Trim.4;52,6
BOGOTÁ Y PYME;BOGOTÁ CENTRO;70;CALLE CATORCE;1/12/2019;8,24;1;4;88;0;52;24;3;0;38;19;82;1;311;6;3;MUY GRANDE;0;0;2019;Trim.4;37,7
BOGOTÁ Y PYME;BOGOTÁ CENTRO;26;LOS MINISTERIOS;1/12/2019;4,12;1;4;398;1;24;12;2;0;16;10;151;0;618;3;1;MEDIANA;1;0;2019;Trim.4;150
BOGOTÁ Y PYME;BOGOTÁ CENTRO;40;PRINCIPAL;1/12/2019;6,24;1;7;110;0;47;25;3;3;23;33;70;2;323;4;3;MUY GRANDE;1;0;2019;Trim.4;51,8
BOGOTÁ Y PYME;BOGOTÁ CENTRO;150;SAN DIEGO;1/12/2019;6,24;1;0;43;2;51;14;2;6;26;17;38;1;200;4;3;MUY GRANDE;1;0;2019;Trim.4;32,1
BOGOTÁ Y PYME;BOGOTÁ CENTRO;42;SANS FACON;1/12/2019;2,12;1;0;52;0;11;7;0;1;8;9;28;0;116;1;1;PEQUEÑA;1;0;2019;Trim.4;54,7
BOGOTÁ Y PYME;BOGOTÁ SUR ;129;SOSIEGO;1/12/2019;2,12;1;0;25;0;21;7;3;0;12;7;23;0;98;1;1;PEQUEÑA;1;0;2019;Trim.4;46,2
BOGOTÁ Y PYME;BOGOTÁ NORTE;11;ANTIGUO COUNTRY;1/12/2019;2,12;1;0;8;0;6;3;2;0;3;1;10;1;34;1;1;PEQUEÑA;0;0;2019;Trim.4;16
BOGOTÁ Y PYME;BOGOTÁ CENTRO;66;AVENIDA CHILE;1/12/2019;3,12;1;11;38;1;21;16;3;6;15;7;24;2;144;2;1;GRANDE;0;0;2019;Trim.4;46,2
BOGOTÁ Y PYME;BOGOTÁ NORTE;98;CANTON NORTE;1/12/2019;3,24;1;2;228;0;24;16;2;0;10;1;118;1;402;1;3;MEDIANA;1;0;2019;Trim.4;124,1
BOGOTÁ Y PYME;BOGOTÁ NORTE;88;CEDRITOS;1/12/2019;3,12;1;4;46;0;35;21;4;1;21;29;25;1;187;2;1;GRANDE;1;1;2019;Trim.4;59,9
BOGOTÁ Y PYME;BOGOTÁ NORTE;63;CHICO - PARQUE 93;1/12/2019;2,12;1;2;14;0;6;3;3;47;1;5;15;4;100;1;1;PEQUEÑA;0;0;2019;Trim.4;47,2
BOGOTÁ Y PYME;BOGOTÁ NORTE;29;LA CASTELLANA;1/12/2019;2,12;1;7;101;3;10;15;4;1;5;12;29;4;191;1;1;MEDIANA;1;0;2019;Trim.4;90,1
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;65;LA FLORESTA;1/12/2019;3,68;1;18;47;0;31;17;2;13;15;27;30;1;201;2;2;GRANDE;0;0;2019;Trim.4;54,6
BOGOTÁ Y PYME;BOGOTÁ NORTE;44;PLAZA IMPERIAL (SUBA);1/12/2019;3,68;1;6;73;0;56;16;2;0;31;35;18;0;237;2;2;MEDIANA;0;0;2019;Trim.4;64,4
BOGOTÁ Y PYME;BOGOTÁ NORTE;45;SANTA FE;1/12/2019;3,12;1;2;87;0;18;14;1;2;11;12;45;0;192;2;1;MEDIANA;1;0;2019;Trim.4;61,5
BOGOTÁ Y PYME;BOGOTÁ CENTRO;170;SIETE DE AGOSTO;1/12/2019;2,12;1;7;14;0;19;4;0;0;8;11;13;1;77;1;1;PEQUEÑA;1;0;2019;Trim.4;36,3
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;87;TITAN PLAZA;1/12/2019;3,12;1;9;110;2;59;18;1;4;23;27;27;5;285;2;1;MEDIANA;1;1;2019;Trim.4;91,3
BOGOTÁ Y PYME;BOGOTÁ NORTE;41;TOBERIN;1/12/2019;2,12;1;4;33;1;21;5;0;1;10;8;11;0;94;1;1;PEQUEÑA;0;0;2019;Trim.4;44,3
BOGOTÁ Y PYME;BOGOTÁ NORTE;39;UNICENTRO;1/12/2019;3,68;1;7;25;0;22;12;3;0;15;9;16;2;111;2;2;GRANDE;1;0;2019;Trim.4;30,2
BOGOTÁ Y PYME;BOGOTÁ NORTE;22;USAQUEN;1/12/2019;3,12;1;5;33;0;25;14;4;2;21;11;20;1;136;2;1;MEDIANA;0;0;2019;Trim.4;43,6
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;49;ARRECIFES ;1/12/2019;3,12;1;3;40;0;18;9;2;0;6;8;39;2;127;2;1;MEDIANA;1;0;2019;Trim.4;40,7
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;80;CAN;1/12/2019;7,24;1;10;43;0;41;19;11;0;21;14;45;0;204;5;3;MUY GRANDE;1;0;2019;Trim.4;28,2
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;12;CIUDAD UNIVERSITARIA;1/12/2019;2,12;1;0;15;0;10;10;1;0;3;6;43;0;88;1;1;MEDIANA;1;0;2019;Trim.4;41,5
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;14;EL DORADO;1/12/2019;3,12;1;4;17;0;18;7;1;2;16;5;28;1;99;2;1;PEQUEÑA;0;0;2019;Trim.4;31,7
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;25;FERIA EXPOSICION;1/12/2019;3,68;1;4;29;0;26;10;1;0;17;9;16;1;113;2;2;MEDIANA;1;0;2019;Trim.4;30,7
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;38;FONTIBON;1/12/2019;3,68;1;0;24;0;38;4;2;2;17;9;20;0;116;2;2;MEDIANA;0;0;2019;Trim.4;31,5
BOGOTÁ Y PYME;BOGOTÁ CENTRO;160;GALERIAS;1/12/2019;3,68;1;11;34;0;30;12;0;0;16;16;47;1;167;2;2;GRANDE;1;0;2019;Trim.4;45,4
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;53;HAYUELOS;1/12/2019;2,12;1;0;45;0;43;7;1;0;27;21;22;3;169;1;1;PEQUEÑA;0;1;2019;Trim.4;79,7
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;115;PUENTE ARANDA;1/12/2019;3,12;1;15;43;0;20;12;1;70;10;7;59;1;238;2;1;PEQUEÑA;1;0;2019;Trim.4;76,3
BOGOTÁ Y PYME;BOGOTÁ CENTRO;48;PUNTO 52;1/12/2019;4,24;1;11;31;0;23;3;12;1;14;10;35;1;141;2;3;PEQUEÑA;1;0;2019;Trim.4;33,3
BOGOTÁ Y PYME;BOGOTÁ CENTRO;9;TEUSAQUILLO;1/12/2019;2,12;1;1;21;0;8;7;1;8;2;5;56;0;109;1;1;PEQUEÑA;1;0;2019;Trim.4;51,4
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;730;ZONA INDUSTRIAL;1/12/2019;2,12;1;1;3;1;6;1;0;1;0;1;0;0;14;1;1;PEQUEÑA;1;0;2019;Trim.4;6,6
BOGOTÁ Y PYME;BOGOTÁ SUR ;116;ALTAVISTA;1/12/2019;2,12;1;0;42;0;28;10;3;0;16;16;19;0;134;1;1;PEQUEÑA;0;1;2019;Trim.4;63,2
BOGOTÁ Y PYME;BOGOTÁ SUR ;34;BARRIO CLARET;1/12/2019;2,12;1;0;25;0;12;6;0;1;9;3;25;0;81;1;1;PEQUEÑA;1;0;2019;Trim.4;38,2
BOGOTÁ Y PYME;BOGOTÁ SUR ;57;CAZUCA;1/12/2019;2,12;1;3;14;0;24;11;3;0;20;6;22;0;103;1;1;PEQUEÑA;1;0;2019;Trim.4;48,6
BOGOTÁ Y PYME;BOGOTÁ SUR ;59;CENTRO MAYOR;1/12/2019;3,68;1;6;87;0;44;13;5;1;33;28;80;1;298;2;2;MEDIANA;1;1;2019;Trim.4;81
BOGOTÁ Y PYME;BOGOTÁ SUR ;670;CORABASTOS;1/12/2019;2,12;1;1;21;0;22;3;1;12;13;3;23;0;99;1;1;PEQUEÑA;0;0;2019;Trim.4;46,7
BOGOTÁ Y PYME;BOGOTÁ SUR ;13;DEL SUR;1/12/2019;2,12;1;8;57;0;23;7;0;0;17;13;49;0;174;1;1;PEQUEÑA;0;0;2019;Trim.4;82,1
SURORIENTE;CUNDINAMARCA Y SUR;94;ESCUELA GONZALO JIMENEZ DE QUESADA;1/12/2019;1;0;2;5;0;7;1;4;0;0;0;0;0;19;1;0;DEPENDIENTE ;0;0;2019;Trim.4;19
BOGOTÁ Y PYME;BOGOTÁ SUR ;15;KENNEDY;1/12/2019;7,24;1;12;82;0;95;37;1;1;60;17;79;2;386;5;3;MUY GRANDE;1;1;2019;Trim.4;53,3
BOGOTÁ Y PYME;BOGOTÁ SUR ;18;MUZU;1/12/2019;3,12;1;4;62;0;31;6;1;0;16;17;25;1;163;2;1;GRANDE;1;0;2019;Trim.4;52,2
BOGOTÁ Y PYME;BOGOTÁ SUR ;86;PLAZA DE LAS AMERICAS;1/12/2019;2,12;1;3;36;0;26;12;0;0;18;14;30;1;140;1;1;PEQUEÑA;1;1;2019;Trim.4;66
SURORIENTE;CUNDINAMARCA Y SUR;33;SIBATE;1/12/2019;2,12;1;0;10;0;6;7;0;0;9;11;13;0;56;1;1;PEQUEÑA;0;0;2019;Trim.4;26,4
BOGOTÁ Y PYME;BOGOTÁ SUR ;58;SOACHA;1/12/2019;2,68;1;0;57;0;39;11;0;0;31;9;29;2;178;1;2;PEQUEÑA;0;0;2019;Trim.4;66,4
BOGOTÁ Y PYME;BOGOTÁ SUR ;35;VEINTE DE JULIO;1/12/2019;2,12;1;0;40;0;43;11;3;0;27;13;16;1;154;1;1;PEQUEÑA;0;0;2019;Trim.4;72,6
NOROCCIDENTE;ANTIOQUIA Y CHOCO;196;BELLO;1/12/2019;5,12;1;2;83;1;71;5;1;0;16;13;4;1;197;4;1;GRANDE;1;0;2019;Trim.4;38,5
NOROCCIDENTE;ANTIOQUIA Y CHOCO;277;CALDAS;1/12/2019;2,68;1;1;35;0;51;13;0;1;27;20;4;1;153;1;2;PEQUEÑA;0;1;2019;Trim.4;57,1
NOROCCIDENTE;ANTIOQUIA Y CHOCO;215;CAREPA;1/12/2019;3,12;1;0;15;0;15;0;0;0;7;4;0;0;41;2;1;PEQUEÑA;0;0;2019;Trim.4;13,1
NOROCCIDENTE;ANTIOQUIA Y CHOCO;205;CHIGORODO;1/12/2019;3,12;1;1;19;0;21;8;0;0;11;15;6;0;81;2;1;PEQUEÑA;0;0;2019;Trim.4;26
NOROCCIDENTE;ANTIOQUIA Y CHOCO;193;ENVIGADO;1/12/2019;3,12;1;1;49;0;50;15;2;0;17;14;2;1;151;2;1;MEDIANA;0;0;2019;Trim.4;48,4
NOROCCIDENTE;ANTIOQUIA Y CHOCO;192;ITAGUI;1/12/2019;3,68;1;0;40;1;65;1;0;0;36;12;30;0;185;2;2;GRANDE;0;0;2019;Trim.4;50,3
NOROCCIDENTE;ANTIOQUIA Y CHOCO;279;PLATINO;1/12/2019;2,12;1;1;13;1;16;5;2;0;6;8;0;0;52;1;1;PEQUEÑA;0;0;2019;Trim.4;24,5
NOROCCIDENTE;ANTIOQUIA Y CHOCO;380;QUIBDO;1/12/2019;7,24;1;2;58;0;82;10;0;0;42;18;50;0;262;5;3;GRANDE;0;0;2019;Trim.4;36,2
NOROCCIDENTE;ANTIOQUIA Y CHOCO;185;RIONEGRO;1/12/2019;3,12;1;0;11;0;31;5;0;0;23;6;13;0;89;2;1;MEDIANA;1;0;2019;Trim.4;28,5
