REGIONAL;ZONA;COD_OFICINA;OFICINA;MES;Asesores;Gerente;Gorra;Camisa;Corbata;Pantalón;Buso;Medias;Gafas;Cinturón;Blazer;Camiseta;Zapato;Total productos;Asesor 2;Asesor 1;Categoria;Rotación;Horario extendido;Año;Trimestre;Productividad
SURORIENTE;ORIENTAL;488;SAN FRANCISCO - ZN ORIENTAL;jul-19;2,12;1;13;41;0;21;9;7;1;7;1;49;0;149;1;1;PEQUEÑA;1;0;2019;Trim.3;70,3
SURORIENTE;ORIENTAL;520;SAN GIL;jul-19;4,68;1;17;70;0;81;12;1;0;48;8;23;0;260;3;2;GRANDE;0;0;2019;Trim.3;55,6
SURORIENTE;ORIENTAL;492;SANTANA;jul-19;1,56;0;1;29;0;10;7;4;3;0;5;8;0;67;1;1;PEQUEÑA;0;1;2019;Trim.3;42,9
SURORIENTE;ORIENTAL;530;SOCORRO;jul-19;3,68;1;9;44;0;55;13;0;0;36;0;45;0;202;2;2;MEDIANA;0;0;2019;Trim.3;54,9
SURORIENTE;ORIENTAL;451;TONCHALA;jul-19;3,68;1;4;45;0;45;11;1;0;27;12;17;1;163;2;2;GRANDE;0;0;2019;Trim.3;44,3
SURORIENTE;ORIENTAL;540;VELEZ;jul-19;3,12;1;1;20;0;20;10;3;1;11;5;30;0;101;2;1;MEDIANA;1;1;2019;Trim.3;32,4
OCCIDENTE;CALI;605;ALAMEDA;jul-19;2,12;1;0;29;0;25;7;0;0;16;8;30;0;115;1;1;PEQUEÑA;0;0;2019;Trim.3;54,2
OCCIDENTE;CALI;560;CALI;jul-19;8,8;1;21;182;1;142;18;4;45;95;50;192;1;751;6;4;MUY GRANDE;1;0;2019;Trim.3;85,3
OCCIDENTE;CALI;574;CHIPICHAPE;jul-19;4,68;1;4;71;1;60;19;4;0;44;16;122;3;344;3;2;GRANDE;1;0;2019;Trim.3;73,5
OCCIDENTE;CALI;577;CIUDAD JARDIN;jul-19;2,12;1;9;26;0;19;16;3;0;18;13;35;0;139;1;1;PEQUEÑA;0;0;2019;Trim.3;65,6
OCCIDENTE;CALI;582;COSMOCENTRO;jul-19;4,68;1;10;41;0;74;19;0;0;36;35;62;0;277;3;2;GRANDE;1;0;2019;Trim.3;59,2
OCCIDENTE;CALI;564;EL GUABITO;jul-19;4,68;1;11;101;0;57;21;8;0;32;23;43;1;297;3;2;MEDIANA;1;0;2019;Trim.3;63,5
OCCIDENTE;CALI;598;EXT. CAJA CALIMA;jul-19;3,12;1;6;69;0;58;13;0;0;42;16;61;0;265;2;1;PEQUEÑA;0;0;2019;Trim.3;84,9
OCCIDENTE;CALI;604;IMBANACO;jul-19;2,12;1;0;25;0;28;9;1;0;19;15;65;0;162;1;1;PEQUEÑA;0;0;2019;Trim.3;76,4
OCCIDENTE;CALI;567;LA MERCED;jul-19;2,12;1;2;43;0;20;13;2;0;11;3;36;0;130;1;1;PEQUEÑA;0;0;2019;Trim.3;61,3
OCCIDENTE;CALI;578;PREMIER El LIMONAR;jul-19;3,12;1;1;32;0;47;16;2;0;33;16;51;0;198;2;1;PEQUEÑA;1;0;2019;Trim.3;63,5
OCCIDENTE;CALI;565;SAN FERNANDO;jul-19;3,68;1;7;56;0;34;12;0;0;24;29;66;0;228;2;2;GRANDE;0;0;2019;Trim.3;62
OCCIDENTE;CALI;607;SAN NICOLAS;jul-19;2,12;1;3;41;0;32;4;0;0;13;7;30;0;130;1;1;PEQUEÑA;0;0;2019;Trim.3;61,3
OCCIDENTE;CALI;586;TERCERA BRIGADA;jul-19;3,12;1;1;45;0;23;18;1;0;17;5;172;0;282;2;1;MEDIANA;0;0;2019;Trim.3;90,4
OCCIDENTE;CALI;585;UNICENTRO - CALI;jul-19;5,68;1;8;74;0;79;24;11;0;52;40;68;1;357;4;2;GRANDE;1;0;2019;Trim.3;62,9
OCCIDENTE;CALI;576;VILLA COLOMBIA;jul-19;2,12;1;0;46;0;39;10;2;0;30;17;34;0;178;1;1;PEQUEÑA;1;0;2019;Trim.3;84
OCCIDENTE;CENTRAL;551;AVENIDA QUINTA;jul-19;4,68;1;2;95;0;59;12;4;0;26;21;80;2;301;3;2;GRANDE;0;0;2019;Trim.3;64,3
OCCIDENTE;CENTRAL;362;EL ESPINAL;jul-19;3,68;1;1;37;0;47;7;4;1;13;11;20;0;141;2;2;MEDIANA;0;0;2019;Trim.3;38,3
OCCIDENTE;CENTRAL;624;EL JORDAN;jul-19;2,12;1;4;29;0;49;8;6;0;26;19;34;0;175;1;1;PEQUEÑA;0;0;2019;Trim.3;82,5
OCCIDENTE;CENTRAL;388;GARZON;jul-19;2,12;1;1;25;1;38;5;4;0;22;1;18;0;115;1;1;PEQUEÑA;0;0;2019;Trim.3;54,2
OCCIDENTE;CENTRAL;360;GIRARDOT;jul-19;4,12;1;7;50;0;84;5;1;1;29;11;43;1;232;3;1;GRANDE;0;0;2019;Trim.3;56,3
OCCIDENTE;CENTRAL;391;HONDA;jul-19;3,12;1;16;41;0;50;8;0;2;20;16;15;1;169;2;1;PEQUEÑA;0;0;2019;Trim.3;54,2
OCCIDENTE;CENTRAL;550;IBAGUE;jul-19;7,24;1;26;120;0;123;14;16;0;82;38;89;0;508;5;3;MUY GRANDE;0;0;2019;Trim.3;70,2
OCCIDENTE;CENTRAL;392;LA DORADA;jul-19;2,68;1;0;171;0;53;6;2;0;41;7;29;0;309;1;2;PEQUEÑA;0;0;2019;Trim.3;115,3
OCCIDENTE;CENTRAL;394;MARIQUITA;jul-19;3,12;1;5;21;0;54;6;0;0;22;6;24;0;138;2;1;PEQUEÑA;0;1;2019;Trim.3;44,2
OCCIDENTE;CENTRAL;366;MELGAR;jul-19;2,12;1;18;39;0;31;4;1;0;20;4;24;0;141;1;1;PEQUEÑA;0;0;2019;Trim.3;66,5
OCCIDENTE;CENTRAL;390;NEIVA;jul-19;6,24;1;2;67;0;77;12;0;2;40;12;54;0;266;4;3;MUY GRANDE;0;0;2019;Trim.3;42,6
OCCIDENTE;CENTRAL;425;PITALITO;jul-19;4,68;1;13;48;0;83;15;0;2;47;3;52;1;264;3;2;GRANDE;0;0;2019;Trim.3;56,4
OCCIDENTE;CENTRAL;265;PUERTO BOYACA;jul-19;3,12;1;13;22;0;38;16;1;0;21;12;47;1;171;2;1;PEQUEÑA;0;0;2019;Trim.3;54,8
OCCIDENTE;CENTRAL;389;SAN JUAN PLAZA;jul-19;2,12;1;2;57;1;28;8;2;0;16;4;34;0;152;1;1;PEQUEÑA;0;0;2019;Trim.3;71,7
OCCIDENTE;CENTRAL;364;TOLEMAIDA;jul-19;3,68;1;37;78;0;49;12;8;0;28;3;58;0;273;2;2;GRANDE;0;1;2019;Trim.3;74,2
OCCIDENTE;CENTRAL;554;YULIMA;jul-19;5,68;1;14;73;0;75;5;4;0;27;26;91;0;315;4;2;GRANDE;0;0;2019;Trim.3;55,5
SURORIENTE;CUNDINAMARCA Y SUR;361;AGUA DE DIOS;jul-19;2,12;1;0;30;0;50;6;1;0;28;7;18;0;140;1;1;PEQUEÑA;0;0;2019;Trim.3;66
SURORIENTE;CUNDINAMARCA Y SUR;320;CAQUEZA;jul-19;2,12;1;3;21;0;20;6;2;3;13;15;22;0;105;1;1;PEQUEÑA;1;0;2019;Trim.3;49,5
SURORIENTE;CUNDINAMARCA Y SUR;330;CHIPAQUE;jul-19;2,12;1;6;20;0;3;1;0;9;6;11;10;0;66;1;1;PEQUEÑA;0;0;2019;Trim.3;31,1
SURORIENTE;CUNDINAMARCA Y SUR;340;CHOACHI;jul-19;2,12;1;2;15;0;12;5;4;3;9;17;6;1;74;1;1;PEQUEÑA;0;0;2019;Trim.3;34,9
SURORIENTE;META, BOYACA Y NARIÑO;371;COGUA;jul-19;2,12;1;0;40;0;13;11;2;0;9;11;17;0;103;1;1;PEQUEÑA;0;0;2019;Trim.3;48,6
SURORIENTE;CUNDINAMARCA Y SUR;350;FACATATIVA;jul-19;4,68;1;3;66;0;63;6;0;0;21;26;58;0;243;3;2;GRANDE;1;0;2019;Trim.3;51,9
SURORIENTE;CUNDINAMARCA Y SUR;620;FLORENCIA;jul-19;6,24;1;36;197;0;82;24;0;0;63;15;14;0;431;4;3;GRANDE;0;1;2019;Trim.3;69,1
SURORIENTE;CUNDINAMARCA Y SUR;341;FOMEQUE;jul-19;2,12;1;2;25;0;8;5;0;1;7;16;8;0;72;1;1;PEQUEÑA;0;1;2019;Trim.3;34
SURORIENTE;CUNDINAMARCA Y SUR;353;FUSAGASUGA;jul-19;3,12;1;4;54;0;47;5;2;0;18;27;25;0;182;2;1;MEDIANA;0;0;2019;Trim.3;58,3
SURORIENTE;CUNDINAMARCA Y SUR;269;LETICIA;jul-19;2,12;1;5;32;2;28;4;0;0;20;1;14;0;106;1;1;PEQUEÑA;0;1;2019;Trim.3;50
SURORIENTE;CUNDINAMARCA Y SUR;345;MADRID;jul-19;3,12;1;0;98;0;26;2;1;1;6;11;16;2;163;2;1;MEDIANA;1;0;2019;Trim.3;52,2
SURORIENTE;CUNDINAMARCA Y SUR;257;MONTERREY;jul-19;2,12;1;4;24;0;16;1;0;0;9;1;17;0;72;1;1;PEQUEÑA;0;0;2019;Trim.3;34
SURORIENTE;CUNDINAMARCA Y SUR;351;NOVA PLAZA FACATATIVA;jul-19;1,56;0;7;29;0;18;3;3;0;0;9;20;0;89;1;1;DEPENDIENTE ;0;0;2019;Trim.3;57,1
SURORIENTE;CUNDINAMARCA Y SUR;691;PUERTO LEGUIZAMO;jul-19;2,12;1;27;45;1;11;8;2;2;7;1;21;1;126;1;1;PEQUEÑA;0;0;2019;Trim.3;59,4
SURORIENTE;META, BOYACA Y NARIÑO;355;SANTA LUCIA DE CHIA;jul-19;2,12;1;1;24;0;23;4;3;1;8;9;22;0;95;1;1;MEDIANA;0;0;2019;Trim.3;44,8
SURORIENTE;CUNDINAMARCA Y SUR;363;TOCAIMA;jul-19;2,12;1;0;36;0;23;5;0;0;11;14;21;0;110;1;1;PEQUEÑA;0;0;2019;Trim.3;51,9
SURORIENTE;CUNDINAMARCA Y SUR;342;UBAQUE;jul-19;0,56;0;2;15;0;0;1;0;6;0;5;3;0;32;0;1;PEQUEÑA;0;0;2019;Trim.3;57,1
SURORIENTE;CUNDINAMARCA Y SUR;331;UNE;jul-19;0,56;0;0;12;0;2;5;0;12;0;4;12;0;47;0;1;DEPENDIENTE ;0;0;2019;Trim.3;83,9
SURORIENTE;META, BOYACA Y NARIÑO;23;VILLAPINZON;jul-19;2,12;1;2;17;0;15;7;2;7;6;11;21;0;88;1;1;PEQUEÑA;0;0;2019;Trim.3;41,5
SURORIENTE;CUNDINAMARCA Y SUR;252;YOPAL;jul-19;4,68;1;3;52;0;67;8;1;0;28;7;29;0;195;3;2;GRANDE;0;0;2019;Trim.3;41,7
SURORIENTE;META, BOYACA Y NARIÑO;370;ZIPAQUIRA;jul-19;3,68;1;2;63;0;31;4;2;3;10;17;31;0;163;2;2;MEDIANA;1;0;2019;Trim.3;44,3
SURORIENTE;META, BOYACA Y NARIÑO;411;ACACIAS;jul-19;3,12;1;5;30;1;20;2;1;0;17;12;37;0;125;2;1;MEDIANA;0;0;2019;Trim.3;40,1
SURORIENTE;META, BOYACA Y NARIÑO;260;DUITAMA;jul-19;3,68;1;23;71;0;66;20;8;1;38;26;59;0;312;2;2;GRANDE;0;0;2019;Trim.3;84,8
SURORIENTE;META, BOYACA Y NARIÑO;413;GRANADA;jul-19;2,12;1;0;22;0;25;1;0;0;18;2;16;0;84;1;1;MEDIANA;0;0;2019;Trim.3;39,6
SURORIENTE;META, BOYACA Y NARIÑO;430;IPIALES;jul-19;3,68;1;16;67;3;29;9;0;7;13;45;81;1;271;2;2;MEDIANA;1;1;2019;Trim.3;73,6
SURORIENTE;META, BOYACA Y NARIÑO;417;LLANOCENTRO;jul-19;2,12;1;1;41;2;15;2;7;0;0;7;18;0;93;1;1;PEQUEÑA;0;0;2019;Trim.3;43,9
SURORIENTE;META, BOYACA Y NARIÑO;690;MOCOA;jul-19;4,68;1;2;28;0;31;0;0;1;23;14;18;0;117;3;2;MEDIANA;0;1;2019;Trim.3;25
SURORIENTE;META, BOYACA Y NARIÑO;261;PAIPA;jul-19;2,12;1;3;13;1;21;4;5;2;10;14;6;0;79;1;1;PEQUEÑA;0;0;2019;Trim.3;37,3
SURORIENTE;META, BOYACA Y NARIÑO;420;PASTO;jul-19;6,24;1;5;82;0;94;13;1;1;23;30;178;0;427;4;3;MUY GRANDE;1;0;2019;Trim.3;68,4
SURORIENTE;CUNDINAMARCA Y SUR;54;SAN JOSE DEL GUAVIARE;jul-19;4,68;1;14;68;1;41;14;0;3;21;8;66;0;236;3;2;GRANDE;0;0;2019;Trim.3;50,4
SURORIENTE;META, BOYACA Y NARIÑO;445;SIBUNDOY;jul-19;2,12;1;6;41;0;29;10;2;0;28;7;32;0;155;1;1;PEQUEÑA;0;0;2019;Trim.3;73,1
SURORIENTE;META, BOYACA Y NARIÑO;270;SOGAMOSO;jul-19;3,68;1;9;58;0;53;12;5;0;26;41;51;0;255;2;2;GRANDE;0;0;2019;Trim.3;69,3
SURORIENTE;META, BOYACA Y NARIÑO;250;TUNJA;jul-19;6,24;1;32;131;0;85;30;1;0;49;52;74;2;456;4;3;MUY GRANDE;0;0;2019;Trim.3;73,1
SURORIENTE;META, BOYACA Y NARIÑO;435;TUQUERRES;jul-19;2,12;1;7;8;0;16;7;0;3;9;13;35;0;98;1;1;PEQUEÑA;1;0;2019;Trim.3;46,2
SURORIENTE;META, BOYACA Y NARIÑO;423;UNICENTRO - PASTO;jul-19;2,12;1;3;38;1;27;3;1;0;14;20;27;1;135;1;1;PEQUEÑA;1;0;2019;Trim.3;63,7
SURORIENTE;META, BOYACA Y NARIÑO;251;VILLA DE LEYVA;jul-19;2,12;1;0;19;1;18;1;1;1;15;24;6;0;86;1;1;PEQUEÑA;0;1;2019;Trim.3;40,6
SURORIENTE;META, BOYACA Y NARIÑO;410;VILLAVICENCIO;jul-19;5,24;1;13;75;0;69;18;5;0;60;12;71;0;323;3;3;MUY GRANDE;0;0;2019;Trim.3;61,6
OCCIDENTE;VALLE Y EJE CAFETERO;460;ARMENIA;jul-19;7,24;1;1;126;0;99;18;3;0;63;27;60;0;397;5;3;MUY GRANDE;0;0;2019;Trim.3;54,8
OCCIDENTE;VALLE Y EJE CAFETERO;570;BUENAVENTURA;jul-19;4,68;1;0;92;0;34;11;1;0;23;21;30;0;212;3;2;GRANDE;1;0;2019;Trim.3;45,3
OCCIDENTE;VALLE Y EJE CAFETERO;580;BUGA;jul-19;3,68;1;9;34;0;44;8;0;2;29;14;40;0;180;2;2;GRANDE;0;0;2019;Trim.3;48,9
OCCIDENTE;VALLE Y EJE CAFETERO;285;CABLE PLAZA;jul-19;2,12;1;0;37;0;10;10;3;0;5;3;22;0;90;1;1;PEQUEÑA;1;0;2019;Trim.3;42,5
OCCIDENTE;VALLE Y EJE CAFETERO;660;CARTAGO;jul-19;3,68;1;0;30;3;79;12;12;0;54;25;60;0;275;2;2;GRANDE;0;0;2019;Trim.3;74,7
OCCIDENTE;VALLE Y EJE CAFETERO;474;DOS QUEBRADAS;jul-19;3,12;1;3;45;0;34;2;2;1;13;15;42;0;157;2;1;PEQUEÑA;1;1;2019;Trim.3;50,3
OCCIDENTE;VALLE Y EJE CAFETERO;280;MANIZALES;jul-19;6,8;1;2;95;0;97;29;2;0;50;45;19;1;340;4;4;MUY GRANDE;1;0;2019;Trim.3;50
OCCIDENTE;VALLE Y EJE CAFETERO;583;NUEVA OFICINA YUMBO;jul-19;3,12;1;4;24;0;37;12;5;0;24;16;22;0;144;2;1;PEQUEÑA;0;0;2019;Trim.3;46,2
OCCIDENTE;VALLE Y EJE CAFETERO;590;PALMIRA;jul-19;5,68;1;13;95;0;81;6;0;0;53;23;169;0;440;4;2;GRANDE;1;0;2019;Trim.3;77,5
OCCIDENTE;VALLE Y EJE CAFETERO;470;PEREIRA;jul-19;5,24;1;0;137;2;54;8;6;2;26;23;24;0;282;3;3;MUY GRANDE;1;0;2019;Trim.3;53,8
OCCIDENTE;VALLE Y EJE CAFETERO;290;POPAYAN;jul-19;5,24;1;11;86;0;74;9;0;1;35;24;34;0;274;3;3;MUY GRANDE;0;0;2019;Trim.3;52,3
OCCIDENTE;VALLE Y EJE CAFETERO;600;TULUA;jul-19;7,8;1;11;86;0;141;16;4;0;62;19;77;1;417;5;4;GRANDE;0;0;2019;Trim.3;53,5
OCCIDENTE;VALLE Y EJE CAFETERO;440;TUMACO;jul-19;3,68;1;5;53;1;71;6;0;0;29;17;38;0;220;2;2;MEDIANA;0;0;2019;Trim.3;59,8
OCCIDENTE;VALLE Y EJE CAFETERO;291;UNIVERSIDAD DEL CAUCA;jul-19;1;0;1;27;0;14;3;0;0;0;1;1;2;49;1;0;DEPENDIENTE ;0;0;2019;Trim.3;49
OCCIDENTE;VALLE Y EJE CAFETERO;606;VIVA BUENAVENTURA;jul-19;2,12;1;1;26;0;10;3;0;0;9;8;2;0;59;1;1;PEQUEÑA;1;1;2019;Trim.3;27,8
BOGOTÁ Y PYME;BOGOTÁ CENTRO;141;AVENIDA SEXTA - BOGOTA;ago-19;2,12;1;8;31;0;21;6;3;3;8;7;11;0;98;1;1;PEQUEÑA;1;0;2019;Trim.3;46,2
BOGOTÁ Y PYME;BOGOTÁ SUR ;130;BARRIO RESTREPO;ago-19;3,68;1;5;70;0;37;10;3;1;22;13;36;1;198;2;2;GRANDE;0;0;2019;Trim.3;53,8
BOGOTÁ Y PYME;BOGOTÁ CENTRO;19;BARRIO RICAURTE;ago-19;2,12;1;2;76;0;14;8;3;1;11;6;19;1;141;1;1;PEQUEÑA;0;0;2019;Trim.3;66,5
BOGOTÁ Y PYME;BOGOTÁ CENTRO;70;CALLE CATORCE;ago-19;8,24;1;17;179;0;95;23;9;1;69;18;75;1;487;6;3;MUY GRANDE;1;0;2019;Trim.3;59,1
BOGOTÁ Y PYME;BOGOTÁ CENTRO;26;LOS MINISTERIOS;ago-19;4,12;1;6;46;0;27;7;2;0;8;14;129;0;239;3;1;MEDIANA;1;0;2019;Trim.3;58
BOGOTÁ Y PYME;BOGOTÁ CENTRO;40;PRINCIPAL;ago-19;6,24;1;17;200;1;36;22;8;3;26;14;69;1;397;4;3;MUY GRANDE;1;0;2019;Trim.3;63,6
BOGOTÁ Y PYME;BOGOTÁ CENTRO;150;SAN DIEGO;ago-19;6,24;1;16;90;0;73;27;5;11;52;16;59;0;349;4;3;MUY GRANDE;1;0;2019;Trim.3;55,9
BOGOTÁ Y PYME;BOGOTÁ CENTRO;42;SANS FACON;ago-19;2,12;1;5;56;0;23;8;0;2;11;9;21;0;135;1;1;PEQUEÑA;1;0;2019;Trim.3;63,7
BOGOTÁ Y PYME;BOGOTÁ SUR ;129;SOSIEGO;ago-19;2,12;1;5;18;0;16;6;0;0;6;4;7;1;63;1;1;PEQUEÑA;0;0;2019;Trim.3;29,7
BOGOTÁ Y PYME;BOGOTÁ NORTE;11;ANTIGUO COUNTRY;ago-19;2,12;1;0;103;0;5;7;3;0;2;3;33;0;156;1;1;PEQUEÑA;0;0;2019;Trim.3;73,6
BOGOTÁ Y PYME;BOGOTÁ CENTRO;66;AVENIDA CHILE;ago-19;3,12;1;8;61;0;26;8;4;3;13;10;20;1;154;2;1;GRANDE;1;0;2019;Trim.3;49,4
BOGOTÁ Y PYME;BOGOTÁ NORTE;98;CANTON NORTE;ago-19;2,68;1;3;47;0;23;11;7;0;11;2;42;1;147;1;2;MEDIANA;1;0;2019;Trim.3;54,9
BOGOTÁ Y PYME;BOGOTÁ NORTE;88;CEDRITOS;ago-19;3,12;1;6;66;0;67;23;5;0;34;11;43;3;258;2;1;GRANDE;1;1;2019;Trim.3;82,7
BOGOTÁ Y PYME;BOGOTÁ NORTE;63;CHICO - PARQUE 93;ago-19;2,12;1;13;17;1;7;2;6;58;1;7;7;0;119;1;1;PEQUEÑA;1;0;2019;Trim.3;56,1
BOGOTÁ Y PYME;BOGOTÁ NORTE;29;LA CASTELLANA;ago-19;2,12;1;8;19;2;19;7;3;2;13;7;18;0;98;1;1;MEDIANA;0;0;2019;Trim.3;46,2
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;65;LA FLORESTA;ago-19;3,68;1;12;69;0;42;17;2;7;8;20;26;2;205;2;2;GRANDE;1;0;2019;Trim.3;55,7
BOGOTÁ Y PYME;BOGOTÁ NORTE;44;PLAZA IMPERIAL (SUBA);ago-19;3,68;1;8;85;0;76;3;3;0;36;16;22;1;250;2;2;MEDIANA;1;0;2019;Trim.3;67,9
BOGOTÁ Y PYME;BOGOTÁ NORTE;45;SANTA FE;ago-19;3,12;1;11;84;2;26;8;2;3;17;16;38;0;207;2;1;MEDIANA;1;0;2019;Trim.3;66,3
BOGOTÁ Y PYME;BOGOTÁ CENTRO;170;SIETE DE AGOSTO;ago-19;2,12;1;6;21;1;9;5;0;0;6;1;9;0;58;1;1;PEQUEÑA;1;0;2019;Trim.3;27,4
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;87;TITAN PLAZA;ago-19;3,12;1;2;95;0;52;12;2;1;27;21;27;2;241;2;1;MEDIANA;0;1;2019;Trim.3;77,2
BOGOTÁ Y PYME;BOGOTÁ NORTE;41;TOBERIN;ago-19;2,12;1;3;47;0;25;6;4;1;10;6;11;0;113;1;1;PEQUEÑA;1;0;2019;Trim.3;53,3
BOGOTÁ Y PYME;BOGOTÁ NORTE;39;UNICENTRO;ago-19;3,68;1;16;33;1;31;9;3;0;22;11;34;0;160;2;2;GRANDE;1;0;2019;Trim.3;43,5
BOGOTÁ Y PYME;BOGOTÁ NORTE;22;USAQUEN;ago-19;3,12;1;1;30;2;37;13;6;1;22;8;18;0;138;2;1;MEDIANA;0;0;2019;Trim.3;44,2
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;49;ARRECIFES ;ago-19;3,12;1;1;37;0;28;4;2;2;8;12;28;0;122;2;1;MEDIANA;1;0;2019;Trim.3;39,1
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;80;CAN;ago-19;7,24;1;25;111;0;64;31;29;0;30;13;50;1;354;5;3;MUY GRANDE;1;0;2019;Trim.3;48,9
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;12;CIUDAD UNIVERSITARIA;ago-19;2,12;1;0;33;0;30;10;3;0;21;5;25;1;128;1;1;MEDIANA;0;0;2019;Trim.3;60,4
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;14;EL DORADO;ago-19;3,12;1;6;81;0;19;7;6;0;15;12;31;0;177;2;1;PEQUEÑA;0;0;2019;Trim.3;56,7
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;25;FERIA EXPOSICION;ago-19;3,68;1;3;30;1;33;19;7;3;19;5;23;2;145;2;2;MEDIANA;1;0;2019;Trim.3;39,4
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;38;FONTIBON;ago-19;3,68;1;4;50;0;46;4;6;2;28;18;21;2;181;2;2;MEDIANA;1;0;2019;Trim.3;49,2
BOGOTÁ Y PYME;BOGOTÁ CENTRO;160;GALERIAS;ago-19;3,68;1;1;35;0;18;4;2;0;7;4;27;1;99;2;2;GRANDE;0;0;2019;Trim.3;26,9
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;53;HAYUELOS;ago-19;2,12;1;2;54;0;39;7;4;0;22;18;23;1;170;1;1;PEQUEÑA;1;1;2019;Trim.3;80,2
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;115;PUENTE ARANDA;ago-19;3,12;1;15;44;1;27;4;1;49;9;10;46;0;206;2;1;PEQUEÑA;0;0;2019;Trim.3;66
BOGOTÁ Y PYME;BOGOTÁ CENTRO;48;PUNTO 52;ago-19;5,24;1;10;39;0;32;10;11;1;14;15;29;2;163;3;3;PEQUEÑA;1;0;2019;Trim.3;31,1
BOGOTÁ Y PYME;BOGOTÁ CENTRO;9;TEUSAQUILLO;ago-19;2,12;1;7;41;0;18;10;1;5;9;3;27;2;123;1;1;PEQUEÑA;0;0;2019;Trim.3;58
BOGOTÁ Y PYME;BOGOTÁ OCCIDENTE;730;ZONA INDUSTRIAL;ago-19;2,12;1;1;27;0;14;0;1;0;9;4;19;1;76;1;1;PEQUEÑA;1;0;2019;Trim.3;35,8
BOGOTÁ Y PYME;BOGOTÁ SUR ;116;ALTAVISTA;ago-19;2,12;1;3;44;0;28;3;2;0;13;15;17;1;126;1;1;PEQUEÑA;0;1;2019;Trim.3;59,4
BOGOTÁ Y PYME;BOGOTÁ SUR ;34;BARRIO CLARET;ago-19;2,12;1;0;33;0;16;11;6;0;7;3;14;0;90;1;1;PEQUEÑA;0;0;2019;Trim.3;42,5
BOGOTÁ Y PYME;BOGOTÁ SUR ;57;CAZUCA;ago-19;2,12;1;3;25;0;30;0;1;0;14;7;14;0;94;1;1;PEQUEÑA;1;0;2019;Trim.3;44,3
BOGOTÁ Y PYME;BOGOTÁ SUR ;59;CENTRO MAYOR;ago-19;3,68;1;6;93;0;72;10;6;1;27;28;40;0;283;2;2;MEDIANA;1;1;2019;Trim.3;76,9
BOGOTÁ Y PYME;BOGOTÁ SUR ;670;CORABASTOS;ago-19;2,12;1;0;24;2;22;10;0;11;14;8;21;0;112;1;1;PEQUEÑA;1;0;2019;Trim.3;52,8
BOGOTÁ Y PYME;BOGOTÁ SUR ;13;DEL SUR;ago-19;2,12;1;7;79;0;23;9;4;0;18;8;24;0;172;1;1;PEQUEÑA;1;0;2019;Trim.3;81,1
SURORIENTE;CUNDINAMARCA Y SUR;94;ESCUELA GONZALO JIMENEZ DE QUESADA;ago-19;1;0;7;3;0;9;0;3;0;0;0;13;0;35;1;0;DEPENDIENTE ;1;0;2019;Trim.3;35
BOGOTÁ Y PYME;BOGOTÁ SUR ;15;KENNEDY;ago-19;7,24;1;0;106;0;125;21;2;1;68;19;63;0;405;5;3;MUY GRANDE;1;1;2019;Trim.3;55,9
BOGOTÁ Y PYME;BOGOTÁ SUR ;18;MUZU;ago-19;3,68;1;6;44;0;66;9;0;0;28;21;24;1;199;2;2;GRANDE;1;0;2019;Trim.3;54,1
BOGOTÁ Y PYME;BOGOTÁ SUR ;86;PLAZA DE LAS AMERICAS;ago-19;2,12;1;1;117;0;35;12;1;0;18;14;49;0;247;1;1;PEQUEÑA;1;1;2019;Trim.3;116,5
SURORIENTE;CUNDINAMARCA Y SUR;33;SIBATE;ago-19;2,12;1;0;29;0;15;7;2;0;13;9;6;0;81;1;1;PEQUEÑA;1;0;2019;Trim.3;38,2
BOGOTÁ Y PYME;BOGOTÁ SUR ;58;SOACHA;ago-19;2,12;1;2;55;0;30;9;1;0;19;12;11;2;141;1;1;PEQUEÑA;0;0;2019;Trim.3;66,5
BOGOTÁ Y PYME;BOGOTÁ SUR ;35;VEINTE DE JULIO;ago-19;2,12;1;0;46;0;31;8;1;0;23;11;8;0;128;1;1;PEQUEÑA;0;0;2019;Trim.3;60,4
NOROCCIDENTE;ANTIOQUIA Y CHOCO;196;BELLO;ago-19;5,68;1;0;100;0;97;11;2;0;34;20;10;0;274;4;2;GRANDE;1;0;2019;Trim.3;48,2
NOROCCIDENTE;ANTIOQUIA Y CHOCO;277;CALDAS;ago-19;2,68;1;4;26;0;50;7;1;0;33;6;3;0;130;1;2;PEQUEÑA;0;1;2019;Trim.3;48,5
NOROCCIDENTE;ANTIOQUIA Y CHOCO;215;CAREPA;ago-19;3,12;1;0;12;0;19;3;0;0;11;3;2;0;50;2;1;PEQUEÑA;0;0;2019;Trim.3;16
